dissolvedOxygen	organicCarbon	phosphorus	depth	pH	salinity	temperature	turbidity	lightIntensity	hardness	nitrate	ammonia	total_nitrogen	class	siteType	area	storm	collectionMethod
-2.433115576530017	-1.977959587926718	-0.11209290417899212	-0.8531878818757832	0.5920588171575218	0.6983487922698259	-1.272662097473207	1.5108298476872537	-0.7749462658491113	1.6376435653687924	-1.4858309975766637	-1.0368067404320742	-1.6642753714959806	poor	Stream	QLD	No	Composite
-0.2943797479713549	-1.7209319342413734	-1.0139254236237218	0.21856134478002787	0.9072731973137708	0.3216555514372885	0.7465058908712752	-2.261778624820079	-0.23659697048286968	1.313193828468025	0.08107441826269181	-0.02477098253267093	0.26190771829326187	good	Stream	VIC	No	Grab
-1.8016689336036036	-0.38435225642635185	0.6363927467690967	-0.09784803539514542	0.6479407488368452	0.6340887034311891	0.6199357751431246	-0.8472702984377388	-1.1208890642056493	-0.7782415729795762	-0.1308512898045036	0.2180660391362238	-0.9431865621993594	poor	River	ACT	No	Grab
-3.864955350155128	-2.3372564011962815	-0.3707228084148991	0.5813922914676368	0.3692839469294995	0.7844441079068929	-0.00960758289113683	0.9754058955402904	-1.250116377933557	-0.0111437325089975	-0.44171936923646704	-0.23620556976096208	-0.6445248935923288	poor	River	WA	No	Grab
-0.8309966637682104	0.9237973211439536	-1.4213330130524373	0.6687383577227592	0.9751419080421329	0.9679796176496892	-2.117261523407416	1.2415681784383723	-0.709436385137225	0.4594471486703141	-1.5181187541985948	-1.50964623767587	-0.638262550773632	poor	River	QLD	No	Flow-Proportional
0.9884986967733682	-0.4592787106830256	0.289090230395264	0.36532698618248105	0.9349492106121032	0.6469729202799499	-0.8561593441775288	-0.27271637091797535	0.2525090743002858	-0.31586293059787085	0.4984984126183349	0.23135558262860711	0.2645571045439748	good	Large Lake	TAS	No	Grab
-0.2193490872790124	-0.7082239075374175	-1.6478706757060275	-0.6367762219160795	0.7949339721817523	0.7081610115710646	1.059395127192612	1.807859332666965	0.9374560054313916	-0.02804962114735319	0.28181395242234575	1.07939691332864	1.3495355858473452	good	River	ACT	No	Composite
1.2161896177296585	0.7315670013010619	-0.19024522277275635	0.4870784794911742	0.10180199355818333	0.5250545088201761	1.0031031597396554	0.8559222285796353	0.3135422333622332	-0.3669820032251831	1.672789629622152	1.8792667268639105	0.8959391857202148	good	River	TAS	No	Grab
-0.6665566051278364	-1.20038189883961	0.01940403095427958	0.3176667671650648	0.6278374630492181	0.34776902687735856	-0.5403459028094398	0.3055467212880614	1.6656260226724169	0.5926359482644415	1.468555362105893	0.6529117766684199	-0.8757159265830468	good	River	QLD	No	Grab
-1.4235084196688257	-2.091669230040108	2.701831060399504	0.3759167599491775	0.28034019260667264	0.5074713544454426	-0.42031157949967296	0.05185960024736747	0.1215552804718794	1.4783983622492516	0.5517777024986131	0.45368906344666327	0.9635212187377966	poor	River	TAS	No	Grab
0.8872714025022068	0.2246582388536484	0.5109715557029215	-0.1057512341067195	0.9187956580426544	0.6065870856400579	-1.5668306640169032	0.7723993055757186	-0.5522699762251386	-1.1218407689228065	-0.17896244235002087	-0.5792742666201329	-0.27971510970365243	good	River	NT	Yes	Flow-Proportional
-0.46806351024027826	-1.616443301931643	-1.2733439430434024	-0.4667819542810321	0.12988350936211646	0.8716982211917639	-0.10659184276124216	-1.358914806329484	0.5418750980969845	0.4517341956391728	-1.186323320800442	-0.6796576418016551	-0.3257463890354767	good	Small Lake	ACT	No	Composite
2.1879525576922316	1.5220107570984185	0.3764379133124676	-0.02481556590646505	0.9948942130431532	0.998352125985548	0.4033352729401342	-0.32389201353995845	1.0174516004541143	-1.0879748383100396	-0.31074340589613353	-0.4117061779841411	-1.6017648338765775	poor	Stream	WA	No	Grab
-0.35776727283014054	-0.7506380907199194	-0.09876599004830436	0.9471268109045924	0.4980788268148899	0.4568649271968752	0.5984053498011074	-1.4210641039097156	-2.143445420291123	0.01583948842989764	-0.22420694746403425	0.4495903139005262	0.07516181252810311	good	Stream	SA	Yes	Grab
0.7276300052728029	0.9567599051293694	0.22054449558818556	-0.4868096597492695	0.6978230224922299	0.5025572716258466	2.000889972733906	-0.7847028002971056	-0.9878496762904664	-0.2749220703602155	0.5293068735960393	0.6186552936455348	0.5029639738190841	poor	Large Lake	NSW	No	Grab
0.05521734467223532	0.7718236362263937	-1.6159268699696614	0.423681456129998	0.474725911160931	0.9785261643119156	1.4143585056307195	0.04857721895461554	-0.6733156793473013	-0.48828932679495407	1.53784328870677	2.1069069271458822	2.617930808948538	poor	River	NT	Yes	Flow-Proportional
-1.573545013614611	-0.4401736863499822	1.6809030174913484	0.5405734744854271	0.33303584228269756	0.5755868703126907	0.8502620001587076	1.204701520791834	1.0399950456270135	-0.11241008354833078	0.06403203474167195	-0.7132806337697687	-0.8974644820709085	poor	Stream	ACT	Yes	Grab
2.4978292249140086	1.550288069552212	0.558235768607064	0.29430192010477185	0.7183563539292663	0.6784458498004824	-1.236287148246117	-0.628912335464997	0.01490890716446896	1.7155640870501414	0.02506426067662516	0.01574781445929018	0.5317338455051819	poor	Large Lake	ACT	No	Grab
0.8006469865377023	0.8509912347825505	-0.3763908387347508	0.2783282147720456	0.5080053156707436	0.8321281031239778	0.04379994245502831	0.5852158277825954	-0.7337101344557906	0.9421111370162268	-0.4208433131148257	-0.8861458816059685	-0.07755203250405815	poor	Large Lake	QLD	No	Composite
-1.2665196267142562	1.4971189031109169	-2.027566084895031	-0.2597082881256938	0.7244171909987926	0.41344130923971534	0.773966418881881	-0.4028390755230159	-0.1716017870794447	0.3738593324914708	0.5856941251617834	0.5086408301804013	1.0116523100190056	poor	River	NT	No	Flow-Proportional
0.6284803386622586	0.08199139509023873	0.3979053099068283	-0.7429483728483319	0.7781643769703805	0.251149718882516	-0.8600146920295826	0.9344668934581182	1.3846760842059211	-0.5128888140016931	-1.596944445688266	-0.7350388982811196	-1.0426791413792802	good	Small Lake	NT	Yes	Grab
0.4345180432386547	1.3106065228245507	-1.396897265248742	-0.912986814044416	0.537094337400049	0.8672734978608787	-1.0206549840639791	0.4379797323900378	-1.9979152768901165	0.02815522565109283	-0.4794960872167154	-0.5535445321102265	-0.7206187338175647	poor	Stream	QLD	Yes	Composite
0.5285387050019076	-0.29775384073767763	-1.182270521967019	-0.35691764624789357	0.3734970008954406	0.6105107057373971	-1.543646966592966	-0.11066969837352623	0.6627250269844182	0.1228623180521981	-1.1969208841527856	-0.6092517628293422	-0.7864469616345338	good	River	NSW	No	Grab
-4.4749745666440255	-3.2144130827550925	0.54232493374067825	-0.18941511493176225	0.929499969119206	0.07302468246780336	-0.02309846621322828	-1.1476248596170184	-0.6280187188602907	1.3928729364319812	2.5678721985917163	3.212934883912597	2.726622289085558	poor	Stream	TAS	No	Composite
0.04320667577353521	0.6886708833861387	0.7347211503057224	-0.33295470708981156	0.09210919542238116	0.3319275851827115	-1.0028080248870248	0.3050941019200933	0.20707518704602249	0.5463728534158844	-1.5806261908131498	-0.7807284054391457	-1.3233823390481156	poor	River	QLD	No	Composite
0.07149851991936418	-1.014941399309529	-0.3785041964114708	-0.36338914232328534	0.7456404501572251	0.8924829987809062	-0.8870863938425525	0.970993701869851	0.5835770950724621	0.06861034917476982	-0.503688698282386	-0.5919415856617782	-0.37140504383965584	good	River	SA	No	Flow-Proportional
-0.36857840957544474	0.8444443468506986	-1.6428055717560623	0.8185667619109154	0.05771834845654666	0.9970482494682074	-0.5140551741678314	-2.1047793954796306	2.9631304458272982	-0.14211120709027536	-0.05945633587072806	0.14553356352656113	-0.3806726285807993	good	River	TAS	No	Flow-Proportional
0.08137028913039712	1.4133619304287597	-2.353634302036076	-0.9561938755214214	0.13386423024348915	0.02308229100890457	-0.04362027953359036	-1.315240566430573	-0.5210561251393862	-1.7012628819662905	0.7092490435978037	-0.06903357608754462	-0.21711969446482557	poor	River	NT	No	Grab
1.2757227585295643	2.32026626056989	-1.4001845098196262	-0.8493040683679283	0.29992490401491523	0.5248843743465841	0.314424876519178	-0.4380434270510205	-1.2671933872329857	-0.5461711820843476	-0.5757669093404937	-1.0962294526512235	-1.1539507274193572	poor	Large Lake	WA	Yes	Flow-Proportional
0.7033938251118383	-2.5718409564250093	-0.6967931745951066	0.57228899654001	0.5652853706851602	0.8313595065847039	-0.8533353156408727	2.0236000108203034	-1.4933750904350682	-0.36988397964293834	-0.133027581717073	-0.25205352245604595	-1.2686535415916886	good	Small Lake	WA	No	Grab
1.588057353678973	1.7582352567677584	-0.9736734766253894	-0.5300415996462107	0.7985097903292626	0.8036147782113403	-0.17210079338799092	-0.4870647222835629	0.6612379114716856	-0.859371470763556	-2.3694948252833066	-2.5921107462773216	-1.7788946886564083	poor	River	TAS	Yes	Grab
-0.4677702620062073	1.330579703870762	0.32137642369784586	-0.05759148625656962	0.8074137044604868	0.9020948025863618	1.000580153543772	-0.35461629156556035	-1.324429971545609	1.4729585771264289	0.9552164886932546	1.1041777314337418	0.5059907763944818	poor	Small Lake	VIC	No	Grab
1.4353371957833454	1.2326332786432757	-0.8190103735855048	-0.6191971451044083	0.709321373840794	0.9575472760479896	0.5937463699210604	-0.03363696506416781	-0.07607247882590744	1.4236436627400566	-0.07031658861832765	-0.143175199214109	0.109933107629237	poor	River	SA	Yes	Flow-Proportional
1.5720610926327747	0.7933334276701671	0.4727045897801574	0.8286217101849616	0.351244073593989	0.0469851572997868	2.529845515873972	0.7542506581336244	-0.39710523889315413	-0.5669807252652669	0.6218608205795247	0.8158371437662647	1.030816646360997	good	River	NT	Yes	Grab
1.0172666838950364	0.834702848686101	1.195417123514399	0.7354700667783618	0.8473921141121536	0.8477750062011182	-0.8279904904778149	-0.7640602730576005	0.9236826829714944	0.7917024601074246	-0.4974835971794817	0.2968563627347699	-0.19975734189352745	good	Large Lake	QLD	No	Grab
0.06991453485967059	-2.74973560948255	-0.4456583452354825	-0.11561784474179149	0.1295131000224501	0.36584387137554586	0.1067729583113982	-0.0238834989681056	2.684471777820344	0.7376570238676126	0.4750175676387056	0.8147929840721844	0.5626671187222033	good	Large Lake	NT	No	Grab
0.5575791297448255	-0.7892721520336131	-1.353129986793684	0.9751220755279064	0.272806609980762	0.2453329931013286	-0.06365911614738812	-1.1060133656958449	-1.6097590524694216	0.4229075030593009	0.6309140940307426	0.790069483961208	0.21293076780126924	good	Stream	QLD	No	Composite
0.8525446501541782	0.7493025114270093	-1.1850306745227903	0.8689621482044458	0.9100310415960848	0.151934556895867	1.9469299446121928	1.530014451855241	-1.8765894198208295	1.8594512953168896	-1.335272877261387	-1.3203843062376803	-1.7396720835320398	good	River	QLD	No	Grab
-1.7190088824061545	-0.7306369775489411	0.7606069643469213	0.18189005553722384	0.02723303227685392	0.0019787079654634	-0.5337163992542061	1.0350551632336684	-0.1541663117245374	-1.3407668546534477	0.4507316726870724	0.15428087083347777	0.8438302623836649	poor	River	NSW	No	Composite
-0.8227627192685749	-0.57178975545188	-1.5573480927419494	-0.7539398148655891	0.3675438479986042	0.5093375900760293	-0.7260902375858568	0.4389163203127563	0.506860019545974	0.04141391040777472	0.34166890960729546	0.604625467964657	-0.6470419484611671	poor	River	VIC	No	Composite
0.3668779252405888	1.1257291027816283	1.6022070390386858	0.20320740994066	0.9165301495231688	0.5342277775052935	0.9053473263823144	0.04467556244914335	0.8445168312532905	1.3178264259357724	-0.10512200233478726	-0.09804014880610096	0.20030492677487044	poor	Large Lake	SA	No	Grab
1.5973426219106444	0.37614428798350485	0.27921602536774515	-0.7266946788877249	0.28972973697818816	0.23348163976334035	1.199019118721052	-0.2358866070617964	-0.61561911327682	-0.4832949993748553	0.34638639198942855	-0.28727196694555335	-0.3502421809820186	good	River	QLD	No	Grab
-0.28327351897463193	1.4747140264236558	0.9581567145104348	-0.832617056556046	0.6795942687895149	0.3084623438771814	0.9716633627155068	-0.2928638030361514	0.15672033696612245	-0.9729408818280906	1.4748082189309388	2.255700502589475	0.6290492481647413	poor	Stream	SA	Yes	Flow-Proportional
-1.842095501167732	-0.43350500941150505	-0.7378949643200543	-0.2545456262305379	0.4517967430874706	0.3072664262726903	-0.969660855347485	0.6948850213704434	0.7294949396278082	-0.26352545111810594	-0.1055078385989544	-0.9141998605191466	-0.9127928972020292	poor	River	WA	Yes	Composite
-1.777850401638144	-1.0475378841028649	-0.6410518961299363	-0.7516886503435671	0.1281850419472903	0.04737133695743978	-0.3422467234327391	-0.6000490534316067	-1.196329812271004	0.8772296880895396	0.5007175402328118	0.0343775607390136	0.00315150135739065	poor	River	SA	No	Grab
2.0454190289417036	1.8407956439225708	0.44646184748124734	0.732318349648267	0.3801208510994911	0.17916623502969742	2.435306663219728	0.35209221315383493	-0.8771490122985645	0.00269520744022362	2.120721494205032	2.7634127820870567	2.1993978338074873	poor	Stream	QLD	No	Grab
-0.17841177749538123	0.8410239479198982	-0.18921225104156475	0.8626905027776957	0.7868106081150472	0.16073926514945924	-1.861929172061682	0.8282835845492625	-0.2570691502517899	-1.150341532285708	0.4776441896967119	0.10604163508486732	-0.4845889443211939	poor	River	NT	No	Composite
0.4804513114847329	-0.25324424891166725	0.5880907559667238	-0.8668041983619332	0.7696648852434009	0.842567928135395	1.8247075017735372	1.1922452282867235	-0.10730772852775584	0.9996484076288344	-1.165228120769464	-0.988334385771084	-0.3612359052559209	good	Small Lake	NSW	No	Grab
0.3642634311553994	-0.674852259684384	-0.18804625898375787	0.7039717165753245	0.4180389593821019	0.3226715417113155	0.8133462883246323	0.45255985808042454	1.944921141286878	0.203506463536056	-1.4961093728444448	-1.306390627459206	-1.1274999352681636	good	Small Lake	VIC	No	Composite
-0.21568857406089023	-2.8525979126905385	-0.1830474445404223	0.9225063910707832	0.6722678667865694	0.792137831216678	-0.6191725885069403	-0.01243061622986285	-0.1421713894141828	0.9118492271763984	-1.260335937959426	-1.3910101591210204	-0.4519956487749879	good	River	VIC	No	Grab
0.6717881832928682	0.9004603152572074	1.7603710861350077	0.8429555660113692	0.17019341443665326	0.33787730638869107	-0.2872977600148188	-0.6304606859287877	-1.217364151895551	-0.7714784130650536	-0.6391720755925158	0.01975674839277162	0.4798292955602431	good	Stream	ACT	No	Flow-Proportional
1.089264982763055	-1.6471073469049609	0.4918190192660718	0.4317669500596822	0.8925051640253514	0.696506766602397	-0.9935859792698644	-0.13011274269191206	-1.083157997616359	0.7669498412307035	-0.11940938643036891	-0.7085412873733193	-0.6898853954679561	good	River	QLD	No	Flow-Proportional
-0.22035917424439896	-0.2491513053844683	-2.326901371020393	-0.652836044318974	0.196122610475868	0.11858869204297662	-0.3674969779090437	-0.7061402196890169	0.778066821693095	-1.0406463467160962	0.3083859177094713	1.001843842008164	1.6348692198839394	poor	Large Lake	NSW	Yes	Composite
0.9378044529481322	1.460005680439818	0.7172340533793764	0.42724047135561705	0.4516724816057831	0.5800450397655368	0.3946961476608378	1.3704539207225497	1.0473126642328876	0.44388482108771976	-0.01503695638144607	0.9758172618646106	1.4010742823919964	poor	Small Lake	NT	Yes	Flow-Proportional
0.5884667661189976	1.5227065801553104	-0.6823387750798303	0.6182790831662714	0.38225058233365417	0.6727978615090251	0.6526095705669701	0.2458744131393822	0.4741453841258779	0.4938689785476903	2.1577812613051024	1.293566553937083	1.29743521907349	good	Stream	NT	Yes	Grab
1.1836892190052068	2.3927225060836186	0.03861442312617198	-0.5854515382088721	0.5534515862818807	0.6411186975892633	-1.972075882410795	0.2286419451539365	0.00307397360064517	-1.603043887885698	-0.12330946093454571	-0.5095378930043545	-0.09209981491962008	poor	River	VIC	Yes	Flow-Proportional
-0.9756498896796526	-0.24766306822688391	1.3534432723748469	0.7002861676737666	0.8500310075469315	0.31886014505289495	-0.3576591542333431	1.598261591279315	-1.9105697875560008	0.8806128012205882	-0.02308812765712603	-0.5616985555673869	-0.3140204334328322	poor	Stream	TAS	No	Grab
1.343920969660862	0.32685473428503986	1.6913898133624303	0.13633559038862586	0.294909626012668	0.3776440899819136	-0.32477200355342273	1.8116163336743	0.089795119762286435	-1.5311691625060164	-0.07033122812794049	-0.7576441086371916	-0.3006303185273721	good	River	VIC	No	Composite
1.2599395344029367	2.313887936585573	-1.9772492237071595	0.4757788944989443	0.9953185108024628	0.14633446000516415	-0.7179921196696518	-0.4729251844711932	-0.6007455907512852	-1.0374923409575176	1.3007975720547298	0.571705259729414	0.6078970839086961	poor	Small Lake	QLD	No	Grab
-1.464267995669404	-1.3894003047912118	-1.525397490921666	-0.5302324029617012	0.7360887576360255	0.9896885200869292	0.8091785414071965	-0.05480415683449295	0.5076892383729639	1.2663063558499674	0.7262902926540372	0.9543252477613136	1.9221314789277504	poor	Large Lake	WA	No	Flow-Proportional
-0.0025597407305149	-2.208856455356823	0.4377469008825525	-0.7848824602551758	0.3680061537306756	0.7927250834181905	1.1075744141800534	0.7243538509620404	-0.26888465168402303	-0.04145765522025044	0.12718768969336408	0.8582412746854475	0.7817024749907119	good	River	WA	No	Composite
-1.3868119937368035	-1.5206773210308642	-0.6431253193541816	-0.15261739632114768	0.12213644641451538	0.5409676800481975	0.6073784306665124	-0.4982178575042072	0.04929981536475272	0.7513357990740192	-0.4496492848203484	-0.6726727525302547	-1.459530291312984	poor	Large Lake	ACT	No	Grab
-0.8193287121882089	-2.929459928942274	-0.47607795337880027	-0.20150446938350797	0.3394637492019683	0.6290908940136433	-0.8916719649219306	0.6846951548474782	0.19513399109076493	0.15960364336621458	-0.232564061986358	0.33305545467351666	-0.20243284445915985	good	River	TAS	No	Flow-Proportional
0.7259927996672144	-0.5205138999435781	1.2294012686000446	-0.25254959845915437	0.4954886666964739	0.7350651046726853	0.05794320997113635	0.6779648238903069	0.5014874009971113	-2.1206672345169655	0.6422747238973661	0.4116201079924227	0.07941657954543715	good	Large Lake	WA	No	Grab
1.2054713349157526	0.4726409979216907	-0.46155793399587114	0.7274225582368672	0.6104797774460167	0.8000867662485689	0.5721831864823087	-2.0163236188391416	-0.34620435034816854	-1.5186466596965704	1.0089645070591713	1.2560642799850132	0.5839762763941636	good	River	VIC	No	Composite
